ref_id,ref_x,ref_y,LoS/nLos,direction,ue_setting,distance,req_ue_id,resp_date,ECI,cell-Portion-ID1,sector1,atsectorborder1,rds-SRSRP1, rds_SRSRP-Deviation1,cell-Portion-ID2,sector2,atsectorborder2,rds-SRSRP2,rds_SRSRP-Deviation2,cell-Portion-ID3,sector3,atsectorborder3,rds-SRSRP3,rds_SRSRP-Deviation3,cell-Portion-ID4,sector4,atsectorborder4,rds-SRSRP4,rds_SRSRP-Deviation4,cell-Portion-ID5,sector5,atsectorborder5,rds-SRSRP5,rds_SRSRP-Deviation5,cell-Portion-ID6,sector6,atsectorborder6,rds-SRSRP6,rds_SRSRP-Deviation6,cell-Portion-ID7,sector7,atsectorborder7,rds-SRSRP7,rds_SRSRP-Deviation7,cell-Portion-ID8,sector8,atsectorborder8,rds-SRSRP8,rds_SRSRP-Deviation8
D25,47.47132983,19.06321422,LoS,2,P,10.23561324,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,21,1,yes,-100,8,23,1,no,-100,8,8,2,yes,-103,8,7,2,no,-106,8,24,1,yes,-107,8,5,2,yes,-107,10,6,2,no,-107,8
D25,47.47132983,19.06321422,LoS,2,P,8.800909412,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,21,1,yes,-98,8,23,1,no,-101,8,8,2,yes,-102,10,5,2,yes,-106,8,7,2,no,-106,12,24,1,yes,-108,8,6,2,no,-109,10
D25,47.47132983,19.06321422,LoS,2,P,8.800909412,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,21,1,yes,-99,8,23,1,no,-101,8,8,2,yes,-104,8,5,2,yes,-105,8,7,2,no,-106,8,24,1,yes,-107,10,6,2,no,-108,8
D25,47.47132983,19.06321422,LoS,3,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-76,8,21,1,yes,-85,8,23,1,no,-96,8,8,2,yes,-103,8,5,2,yes,-105,8,7,2,no,-106,8,24,1,yes,-106,8,6,2,no,-108,8
D25,47.47132983,19.06321422,LoS,3,P,3.451053716,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,21,1,yes,-92,8,23,1,no,-100,8,8,2,yes,-102,8,5,2,yes,-106,8,7,2,no,-107,12,6,2,no,-108,8,24,1,yes,-108,8
D25,47.47132983,19.06321422,LoS,3,P,2.938514131,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,21,1,yes,-92,8,23,1,no,-99,8,7,2,no,-105,10,8,2,yes,-105,12,5,2,yes,-107,22,6,2,no,-107,8,24,1,yes,-107,8
D25,47.47132983,19.06321422,LoS,3,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,21,1,yes,-92,8,23,1,no,-100,8,8,2,yes,-104,10,6,2,no,-106,8,7,2,no,-106,8,5,2,yes,-107,10,24,1,yes,-107,8
D25,47.47132983,19.06321422,LoS,3,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,21,1,yes,-91,8,23,1,no,-101,8,8,2,yes,-104,8,7,2,no,-106,8,5,2,yes,-107,8,6,2,no,-107,8,24,1,yes,-107,8
D25,47.47132983,19.06321422,LoS,4,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,21,1,yes,-93,8,23,1,no,-101,8,8,2,yes,-103,10,5,2,yes,-106,8,7,2,no,-106,8,6,2,no,-107,8,24,1,yes,-109,8
D25,47.47132983,19.06321422,LoS,4,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,21,1,yes,-91,8,23,1,no,-98,8,8,2,yes,-104,10,7,2,no,-105,22,5,2,yes,-106,10,6,2,no,-108,8,24,1,yes,-108,8
D25,47.47132983,19.06321422,LoS,4,P,2.246814049,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,21,1,yes,-83,8,23,1,no,-98,8,8,2,yes,-102,8,5,2,yes,-104,8,7,2,no,-107,10,24,1,yes,-107,8,6,2,no,-108,10
D25,47.47132983,19.06321422,LoS,4,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,21,1,yes,-89,8,23,1,no,-97,8,8,2,yes,-104,10,7,2,no,-105,8,5,2,yes,-106,10,24,1,yes,-107,8,6,2,no,-108,10
D25,47.47132983,19.06321422,LoS,4,P,1.94340817,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,21,1,yes,-85,8,23,1,no,-100,8,8,2,yes,-102,8,7,2,no,-105,8,5,2,yes,-106,10,6,2,no,-108,10,24,1,yes,-109,22
D26,47.47134283,19.06332404,LoS,1,H,3.746864572,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-96,8,21,1,yes,-101,8,8,2,yes,-103,12,5,2,yes,-106,8,6,2,no,-107,8,7,2,no,-107,10,24,1,yes,-107,8
D26,47.47134283,19.06332404,LoS,1,H,3.746864572,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-97,8,8,2,yes,-102,8,21,1,yes,-102,8,5,2,yes,-106,8,7,2,no,-107,12,24,1,yes,-107,8,6,2,no,-108,8
D26,47.47134283,19.06332404,LoS,1,H,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-102,8,8,2,yes,-103,10,21,1,yes,-103,8,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-108,8,24,1,yes,-109,10
D26,47.47134283,19.06332404,LoS,1,H,4.29511006,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-98,8,21,1,yes,-103,8,8,2,yes,-105,22,5,2,yes,-106,8,7,2,no,-106,8,6,2,no,-107,8,24,1,yes,-107,10
D26,47.47134283,19.06332404,LoS,1,H,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-99,8,8,2,yes,-103,8,21,1,yes,-103,8,7,2,no,-106,8,5,2,yes,-107,8,6,2,no,-107,8,24,1,yes,-108,10
D26,47.47134283,19.06332404,LoS,2,H,10.28157744,4.66016E+13,2.02004E+13,154120047,22,1,no,-90,8,23,1,no,-98,8,8,2,yes,-102,8,21,1,yes,-106,22,5,2,yes,-106,10,7,2,no,-106,10,24,1,yes,-108,22,6,2,no,-108,8
D26,47.47134283,19.06332404,LoS,2,H,10.28157744,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-91,8,8,2,yes,-103,8,7,2,no,-105,10,21,1,yes,-105,8,5,2,yes,-106,8,24,1,yes,-106,8,6,2,no,-108,12
D26,47.47134283,19.06332404,LoS,2,H,9.415109892,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-93,8,21,1,yes,-104,8,8,2,yes,-104,12,5,2,yes,-106,10,6,2,no,-107,10,7,2,no,-107,8,24,1,yes,-108,8
D26,47.47134283,19.06332404,LoS,2,H,7.311915695,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D26,47.47134283,19.06332404,LoS,2,H,9.415109892,4.66016E+13,2.02004E+13,154120047,22,1,no,-87,8,23,1,no,-94,8,21,1,yes,-104,8,24,1,yes,-105,10,5,2,yes,-106,8,7,2,no,-106,12,8,2,yes,-106,12,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,3,H,9.415109892,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-93,8,21,1,yes,-102,8,24,1,yes,-102,8,8,2,yes,-103,8,7,2,no,-105,12,5,2,yes,-107,8,6,2,no,-109,12
D26,47.47134283,19.06332404,LoS,3,H,14.09349149,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,23,1,no,-87,8,21,1,yes,-95,8,24,1,yes,-100,8,8,2,yes,-101,8,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,3,H,6.191475861,4.66016E+13,2.02004E+13,154120047,22,1,no,-76,8,23,1,no,-90,8,21,1,yes,-96,8,7,2,no,-104,8,8,2,yes,-104,12,24,1,yes,-104,8,5,2,yes,-106,8,6,2,no,-108,10
D26,47.47134283,19.06332404,LoS,3,H,10.37544989,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-92,8,21,1,yes,-95,8,8,2,yes,-103,8,24,1,yes,-105,8,5,2,yes,-106,8,7,2,no,-106,12,6,2,no,-108,8
D26,47.47134283,19.06332404,LoS,3,H,28.81521521,4.66016E+13,2.02004E+13,154120047,22,1,no,-95,8,23,1,no,-99,8,21,1,yes,-102,8,8,2,yes,-103,12,5,2,yes,-105,8,7,2,no,-105,8,24,1,yes,-106,8,6,2,no,-108,8
D26,47.47134283,19.06332404,LoS,4,H,5.032807025,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,23,1,no,-94,8,8,2,yes,-102,8,21,1,yes,-102,8,5,2,yes,-106,8,7,2,no,-106,12,24,1,yes,-107,8,6,2,no,-109,8
D26,47.47134283,19.06332404,LoS,4,H,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,8,2,yes,-100,8,23,1,no,-100,8,5,2,yes,-106,8,7,2,no,-106,10,21,1,yes,-106,22,24,1,yes,-106,8,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,4,H,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-100,8,8,2,yes,-103,8,5,2,yes,-105,8,6,2,no,-106,8,7,2,no,-106,8,21,1,yes,-106,22,24,1,yes,-107,12
D26,47.47134283,19.06332404,LoS,4,H,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-99,8,8,2,yes,-103,8,21,1,yes,-105,8,7,2,no,-106,12,5,2,yes,-107,12,24,1,yes,-107,8,6,2,no,-108,8
D26,47.47134283,19.06332404,LoS,4,H,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-98,8,8,2,yes,-104,8,21,1,yes,-105,8,7,2,no,-106,10,5,2,yes,-107,10,6,2,no,-107,8,24,1,yes,-107,8
D26,47.47134283,19.06332404,LoS,1,P,4.29511006,4.66016E+13,2.02004E+13,154120047,22,1,no,-84,8,23,1,no,-100,8,8,2,yes,-104,22,21,1,yes,-104,8,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-108,12,24,1,yes,-108,10
D26,47.47134283,19.06332404,LoS,1,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-99,8,8,2,yes,-104,10,7,2,no,-105,8,21,1,yes,-105,8,5,2,yes,-107,10,6,2,no,-107,10,24,1,yes,-108,10
D26,47.47134283,19.06332404,LoS,1,P,8.330793534,4.66016E+13,2.02004E+13,154120047,22,1,no,-90,8,23,1,no,-99,8,8,2,yes,-104,10,21,1,yes,-104,8,5,2,yes,-106,10,7,2,no,-106,8,24,1,yes,-107,8,6,2,no,-108,10
D26,47.47134283,19.06332404,LoS,1,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-101,8,21,1,yes,-104,8,7,2,no,-105,10,8,2,yes,-105,8,5,2,yes,-106,8,24,1,yes,-107,8,6,2,no,-108,10
D26,47.47134283,19.06332404,LoS,1,P,8.330793534,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D26,47.47134283,19.06332404,LoS,2,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-77,8,23,1,no,-101,8,8,2,yes,-103,10,21,1,yes,-103,8,5,2,yes,-106,8,7,2,no,-107,8,6,2,no,-108,8,24,1,yes,-108,8
D26,47.47134283,19.06332404,LoS,2,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-101,8,8,2,yes,-103,10,21,1,yes,-105,8,5,2,yes,-106,8,7,2,no,-106,12,24,1,yes,-107,8,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,2,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-100,8,8,2,yes,-103,12,21,1,yes,-105,10,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-107,8,24,1,yes,-107,8
D26,47.47134283,19.06332404,LoS,2,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-102,8,8,2,yes,-103,12,7,2,no,-105,8,21,1,yes,-106,22,5,2,yes,-107,10,24,1,yes,-108,8,6,2,no,-108,10
D26,47.47134283,19.06332404,LoS,2,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-99,8,8,2,yes,-101,8,21,1,yes,-105,8,5,2,yes,-106,8,7,2,no,-106,10,6,2,no,-107,8,24,1,yes,-108,8
D26,47.47134283,19.06332404,LoS,3,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-100,8,21,1,yes,-104,8,7,2,no,-105,8,8,2,yes,-105,10,5,2,yes,-107,10,6,2,no,-108,8,24,1,yes,-108,10
D26,47.47134283,19.06332404,LoS,3,P,3.746864572,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-98,8,8,2,yes,-104,10,21,1,yes,-104,8,5,2,yes,-105,8,7,2,no,-105,8,6,2,no,-107,8,24,1,yes,-109,12
D26,47.47134283,19.06332404,LoS,3,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-99,8,21,1,yes,-103,8,8,2,yes,-104,10,7,2,no,-106,8,5,2,yes,-107,8,6,2,no,-107,10,24,1,yes,-107,8
D26,47.47134283,19.06332404,LoS,3,P,4.29511006,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-97,8,8,2,yes,-103,8,21,1,yes,-103,8,7,2,no,-106,8,5,2,yes,-107,8,6,2,no,-108,10,24,1,yes,-109,22
D26,47.47134283,19.06332404,LoS,3,P,5.032807025,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-98,8,7,2,no,-104,10,8,2,yes,-104,8,21,1,yes,-104,8,5,2,yes,-106,8,6,2,no,-108,8,24,1,yes,-109,12
D26,47.47134283,19.06332404,LoS,4,P,8.494612216,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-95,8,21,1,yes,-96,8,8,2,yes,-103,8,5,2,yes,-106,8,7,2,no,-106,10,24,1,yes,-107,8,6,2,no,-109,8
D26,47.47134283,19.06332404,LoS,4,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-100,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,8,5,2,yes,-106,10,24,1,yes,-107,8,6,2,no,-110,22
D26,47.47134283,19.06332404,LoS,4,P,6.494147212,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-100,8,8,2,yes,-102,8,7,2,no,-106,8,21,1,yes,-106,10,24,1,yes,-106,8,5,2,yes,-107,12,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,4,P,5.032807025,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-97,8,8,2,yes,-103,8,21,1,yes,-104,10,7,2,no,-105,8,24,1,yes,-106,8,5,2,yes,-107,8,6,2,no,-107,8
D26,47.47134283,19.06332404,LoS,4,P,2.42183309,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,8,2,yes,-101,8,23,1,no,-101,8,21,1,yes,-104,8,5,2,yes,-105,10,7,2,no,-106,8,6,2,no,-107,8,24,1,yes,-107,8
D27,47.47136363,19.06344129,LoS,1,H,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-92,8,8,2,yes,-102,8,21,1,yes,-104,8,7,2,no,-105,8,6,2,no,-106,8,24,1,yes,-107,10,5,2,yes,-108,8
D27,47.47136363,19.06344129,LoS,1,H,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-91,8,21,1,yes,-103,8,8,2,yes,-104,10,5,2,yes,-106,8,7,2,no,-106,8,24,1,yes,-106,10,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,1,H,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-93,8,8,2,yes,-102,8,21,1,yes,-103,8,5,2,yes,-107,10,6,2,no,-108,12,7,2,no,-108,22,24,1,yes,-108,10
D27,47.47136363,19.06344129,LoS,1,H,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-90,8,8,2,yes,-104,12,21,1,yes,-104,8,7,2,no,-105,8,5,2,yes,-106,8,24,1,yes,-106,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,1,H,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-94,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-106,8,24,1,yes,-107,8,5,2,yes,-107,8,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,2,H,14.27834892,4.66016E+13,2.02004E+13,154120047,22,1,no,-76,8,23,1,no,-77,8,24,1,yes,-102,8,8,2,yes,-103,8,21,1,yes,-103,8,5,2,yes,-106,10,7,2,no,-106,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,2,H,12.15276279,4.66016E+13,2.02004E+13,154120047,22,1,no,-77,8,23,1,no,-82,8,8,2,yes,-102,8,24,1,yes,-103,8,21,1,yes,-104,8,7,2,no,-106,10,5,2,yes,-108,12,6,2,no,-108,22
D27,47.47136363,19.06344129,LoS,2,H,14.85694408,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D27,47.47136363,19.06344129,LoS,2,H,23.68987328,4.66016E+13,2.02004E+13,154120047,22,1,no,-86,8,23,1,no,-90,8,8,2,yes,-104,22,5,2,yes,-106,12,21,1,yes,-106,8,24,1,yes,-106,8,6,2,no,-107,8,7,2,no,-107,8
D27,47.47136363,19.06344129,LoS,2,H,15.37148736,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-81,8,8,2,yes,-104,8,24,1,yes,-104,8,5,2,yes,-105,8,21,1,yes,-106,10,6,2,no,-107,8,7,2,no,-107,12
D27,47.47136363,19.06344129,LoS,3,H,35.39069888,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-83,8,21,1,yes,-97,8,5,2,yes,-105,8,8,2,yes,-105,22,7,2,no,-106,8,24,1,yes,-106,8,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,3,H,14.92340788,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-84,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-106,10,24,1,yes,-106,8,5,2,yes,-107,10,6,2,no,-108,10
D27,47.47136363,19.06344129,LoS,3,H,13.81698243,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-84,8,21,1,yes,-101,8,8,2,yes,-104,12,7,2,no,-105,10,24,1,yes,-105,8,5,2,yes,-106,8,6,2,no,-108,10
D27,47.47136363,19.06344129,LoS,3,H,12.96563413,4.66016E+13,2.02004E+13,154120047,22,1,no,-84,8,23,1,no,-87,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,8,5,2,yes,-106,10,24,1,yes,-106,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,3,H,14.85694408,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-86,8,8,2,yes,-102,8,21,1,yes,-102,8,5,2,yes,-104,8,7,2,no,-105,10,24,1,yes,-106,8,6,2,no,-109,8
D27,47.47136363,19.06344129,LoS,4,H,13.21152322,4.66016E+13,2.02004E+13,154120047,22,1,no,-76,8,23,1,no,-80,8,21,1,yes,-99,8,24,1,yes,-99,8,8,2,yes,-103,8,5,2,yes,-107,12,7,2,no,-107,10,6,2,no,-108,22
D27,47.47136363,19.06344129,LoS,4,H,9.792409508,4.66016E+13,2.02004E+13,154120047,22,1,no,-77,8,23,1,no,-89,8,21,1,yes,-101,8,8,2,yes,-102,8,24,1,yes,-104,8,5,2,yes,-107,8,6,2,no,-107,8,7,2,no,-107,22
D27,47.47136363,19.06344129,LoS,4,H,13.21152322,4.66016E+13,2.02004E+13,154120047,22,1,no,-77,8,23,1,no,-81,8,8,2,yes,-102,8,24,1,yes,-103,8,21,1,yes,-104,8,5,2,yes,-107,8,6,2,no,-107,8,7,2,no,-107,8
D27,47.47136363,19.06344129,LoS,4,H,12.85138264,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-84,8,8,2,yes,-104,8,21,1,yes,-104,8,7,2,no,-105,8,24,1,yes,-105,8,5,2,yes,-107,8,6,2,no,-108,10
D27,47.47136363,19.06344129,LoS,4,H,16.37320163,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,23,1,no,-78,8,8,2,yes,-102,8,24,1,yes,-103,8,7,2,no,-105,8,21,1,yes,-105,8,5,2,yes,-107,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,1,P,16.30361683,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-94,8,8,2,yes,-103,8,7,2,no,-104,8,24,1,yes,-104,8,21,1,yes,-106,8,5,2,yes,-107,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,1,P,8.026934136,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-96,8,21,1,yes,-103,8,8,2,yes,-104,8,7,2,no,-106,8,24,1,yes,-106,8,5,2,yes,-107,8,6,2,no,-108,12
D27,47.47136363,19.06344129,LoS,1,P,12.47872181,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,23,1,no,-89,8,8,2,yes,-103,8,21,1,yes,-104,8,24,1,yes,-104,8,7,2,no,-105,8,6,2,no,-107,8,5,2,yes,-108,10
D27,47.47136363,19.06344129,LoS,1,P,13.42017164,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-90,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,10,24,1,yes,-106,8,5,2,yes,-106,12,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,1,P,10.69439478,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,23,1,no,-91,8,21,1,yes,-103,8,8,2,yes,-103,12,24,1,yes,-104,8,7,2,no,-104,8,5,2,yes,-106,8,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,2,P,20.55146056,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D27,47.47136363,19.06344129,LoS,2,P,33.36295259,4.66016E+13,2.02004E+13,154120047,23,1,no,-80,8,22,1,no,-82,8,21,1,yes,-103,8,7,2,no,-105,8,8,2,yes,-105,12,24,1,yes,-106,8,5,2,yes,-107,12,6,2,no,-109,22
D27,47.47136363,19.06344129,LoS,2,P,17.08050305,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-80,8,8,2,yes,-102,8,21,1,yes,-103,8,7,2,no,-105,10,5,2,yes,-106,8,6,2,no,-108,8,24,1,yes,-108,8
D27,47.47136363,19.06344129,LoS,2,P,17.13834591,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-82,8,8,2,yes,-103,8,21,1,yes,-104,8,5,2,yes,-106,8,7,2,no,-106,8,24,1,yes,-106,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,2,P,23.68987328,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,23,1,no,-86,8,8,2,yes,-102,8,21,1,yes,-105,10,7,2,no,-106,22,24,1,yes,-107,8,5,2,yes,-108,22,6,2,no,-108,10
D27,47.47136363,19.06344129,LoS,3,P,12.71307204,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-92,8,8,2,yes,-103,10,21,1,yes,-103,8,7,2,no,-105,10,24,1,yes,-106,8,5,2,yes,-107,8,6,2,no,-107,10
D27,47.47136363,19.06344129,LoS,3,P,7.239486521,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-99,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-105,8,24,1,yes,-105,8,5,2,yes,-106,8,6,2,no,-107,8
D27,47.47136363,19.06344129,LoS,3,P,7.831962719,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,23,1,no,-100,8,8,2,yes,-103,8,21,1,yes,-104,8,7,2,no,-106,8,5,2,yes,-107,8,24,1,yes,-107,10,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,3,P,7.239486521,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,23,1,no,-99,8,8,2,yes,-102,8,7,2,no,-104,8,21,1,yes,-104,8,5,2,yes,-106,22,24,1,yes,-107,8,6,2,no,-109,22
D27,47.47136363,19.06344129,LoS,3,P,7.239486521,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-98,8,8,2,yes,-103,8,21,1,yes,-104,8,5,2,yes,-106,8,7,2,no,-106,8,6,2,no,-107,8,24,1,yes,-107,8
D27,47.47136363,19.06344129,LoS,4,P,12.16554524,4.66016E+13,2.02004E+13,154120047,22,1,no,-82,8,23,1,no,-98,8,7,2,no,-105,10,8,2,yes,-105,8,5,2,yes,-106,8,21,1,yes,-106,12,24,1,yes,-107,8,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,4,P,16.30361683,4.66016E+13,2.02004E+13,154120047,22,1,no,-80,8,23,1,no,-92,8,8,2,yes,-102,8,24,1,yes,-104,8,21,1,yes,-105,8,5,2,yes,-106,8,7,2,no,-107,8,6,2,no,-108,12
D27,47.47136363,19.06344129,LoS,4,P,15.62808472,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-94,8,8,2,yes,-103,10,24,1,yes,-104,8,7,2,no,-105,12,5,2,yes,-107,8,6,2,no,-107,10,21,1,yes,-107,8
D27,47.47136363,19.06344129,LoS,4,P,16.30361683,4.66016E+13,2.02004E+13,154120047,22,1,no,-79,8,23,1,no,-92,8,8,2,yes,-104,10,21,1,yes,-105,10,24,1,yes,-105,8,5,2,yes,-106,12,7,2,no,-106,10,6,2,no,-108,8
D27,47.47136363,19.06344129,LoS,4,P,15.93067409,4.66016E+13,2.02004E+13,154120047,22,1,no,-78,8,23,1,no,-93,8,8,2,yes,-103,8,24,1,yes,-104,8,21,1,yes,-105,8,5,2,yes,-106,8,7,2,no,-106,22,6,2,no,-108,8
